trade_id,trade_date,settle_date,security_id,side,quantity,price,counterparty,book
T100297,2026-04-21,2026-04-28,JPM,BUY,6142,84.73,UBS,EQ-NY
T100298,2026-04-24,2026-04-26,JPM,SELL,8113,330.69,Citi,EQ-LDN
T100299,2026-04-18,2026-04-26,GOOG,BUY,9778,394.89,Morgan Stanley,EQ-HK
T100300,2026-04-22,2026-04-26,AAPL,SELL,3627,183.24,Citi,EQ-LDN
T100301,2026-04-19,2026-04-28,BAC,BUY,8364,360.77,Citi,EQ-HK
T100302,2026-04-26,2026-04-27,GS,SELL,9016,84.11,Goldman Sachs,EQ-LDN
T100303,2026-04-22,2026-04-28,MSFT,SELL,3854,212.64,Morgan Stanley,EQ-LDN
T100304,2026-04-24,2026-04-27,MSFT,BUY,8262,263.36,UBS,EQ-NY
T100305,2026-04-26,2026-04-28,AAPL,SELL,4465,403.8894,Goldman Sachs,EQ-HK
T100306,2026-04-23,2026-04-28,GOOG,SELL,8510,202.16,JP Morgan,EQ-NY
T100307,2026-04-22,2026-04-28,JPM,BUY,646,254.16,Citi,EQ-LDN
T100308,2026-04-20,2026-04-27,AMZN,BUY,3829,332.76,JP Morgan,EQ-HK
T100309,2026-04-26,2026-04-28,GOOG,BUY,7450,330.84,Barclays,EQ-LDN
T100310,2026-04-24,2026-04-26,GOOG,BUY,5984,282.99,UBS,EQ-HK
T100311,2026-04-25,2026-04-28,HSBA.L,BUY,2068,197.81,Barclays,EQ-HK
T100312,2026-04-18,2026-04-26,BAC,BUY,4616,351.47,Morgan Stanley,EQ-LDN
T100313,2026-04-17,2026-04-27,BAC,SELL,1359,426.72,Morgan Stanley,EQ-LDN
T100314,2026-04-21,2026-04-27,MSFT,SELL,7092,119.22,Citi,EQ-NY
T100315,2026-04-17,2026-04-28,BAC,BUY,7856,203.21,Goldman Sachs,EQ-NY
T100316,2026-04-24,2026-04-28,MSFT,BUY,3033,350.94,Citi,EQ-LDN
T100317,2026-04-19,2026-04-28,GOOG,BUY,2609,390.1,UBS,EQ-NY
T100318,2026-04-19,2026-04-26,AAPL,BUY,1662,401.66,Goldman Sachs,EQ-NY
T100319,2026-04-25,2026-04-27,AMZN,SELL,8175,343.97,Goldman Sachs,EQ-LDN
T100320,2026-04-21,2026-04-26,AAPL,SELL,3769,265.22,Morgan Stanley,EQ-HK
T100321,2026-04-20,2026-04-26,GOOG,BUY,2581,340.61,Morgan Stanley,EQ-LDN
T100322,2026-04-25,2026-04-28,VOD.L,SELL,7298,110.77,Citi,EQ-NY
T100323,2026-04-17,2026-04-28,GS,SELL,304,143.49,UBS,EQ-LDN
T100324,2026-04-25,2026-04-26,JPM,BUY,841,467.39,Morgan Stanley,EQ-LDN
T100325,2026-04-17,2026-04-26,GS,BUY,7149,464.98,UBS,EQ-HK
T100326,2026-04-26,2026-04-28,AMZN,SELL,4363,375.75,Barclays,EQ-HK
T100327,2026-04-19,2026-04-28,BAC,BUY,7937,197.17,Citi,EQ-NY
T100328,2026-04-26,2026-04-26,GS,BUY,4837,341.98,JP Morgan,EQ-NY
T100329,2026-04-18,2026-04-28,BAC,BUY,1205,359.51,Citi,EQ-NY
T100330,2026-04-21,2026-04-28,GOOG,SELL,6930,281.8,Barclays,EQ-NY
T100331,2026-04-20,2026-04-26,AMZN,SELL,4297,386.84,Morgan Stanley,EQ-NY
T100332,2026-04-17,2026-04-26,HSBA.L,SELL,188,63.36,JP Morgan,EQ-LDN
T100333,2026-04-20,2026-04-27,JPM,SELL,6588,165.3,JP Morgan,EQ-LDN
T100334,2026-04-17,2026-04-26,JPM,BUY,3481,407.5,Citi,EQ-NY
T100335,2026-04-24,2026-04-28,VOD.L,BUY,3285,472.42,Citi,EQ-HK
T100336,2026-04-25,2026-04-26,HSBA.L,SELL,6779,444.24,Goldman Sachs,EQ-HK
T100337,2026-04-18,2026-04-26,MSFT,SELL,6406,372.42,JP Morgan,EQ-NY
T100338,2026-04-19,2026-04-26,JPM,BUY,964,124.47,UBS,EQ-LDN
T100339,2026-04-17,2026-04-27,TSLA,SELL,8346,215.92,Morgan Stanley,EQ-HK
T100340,2026-04-20,2026-04-27,MSFT,SELL,5248,72.6,Morgan Stanley,EQ-HK
T100341,2026-04-18,2026-04-28,JPM,SELL,657,337.94,Goldman Sachs,EQ-HK
T100342,2026-04-23,2026-04-27,GOOG,SELL,9284,252.44,Citi,EQ-HK
T100343,2026-04-23,2026-04-26,AMZN,SELL,4391,307.86,Citi,EQ-LDN
T100344,2026-04-26,2026-04-27,AMZN,SELL,547,490.71,Goldman Sachs,EQ-LDN
T100345,2026-04-19,2026-04-26,TSLA,SELL,1921,231.01,Morgan Stanley,EQ-HK
T100346,2026-04-24,2026-04-27,GOOG,BUY,3919,188.02,Goldman Sachs,EQ-LDN
T100347,2026-04-20,2026-04-27,TSLA,BUY,191,117.77,JP Morgan,EQ-LDN
T100348,2026-04-25,2026-04-27,BAC,BUY,707,114.62,JP Morgan,EQ-NY
T100349,2026-04-25,2026-04-26,AAPL,SELL,9543,283.36,UBS,EQ-NY
T100350,2026-04-20,2026-04-27,JPM,BUY,385,387.15,Citi,EQ-NY
T100351,2026-04-21,2026-04-26,GOOG,BUY,3021,304.01,Goldman Sachs,EQ-NY
T100352,2026-04-24,2026-04-26,AAPL,BUY,201,442.98,Morgan Stanley,EQ-HK
T100353,2026-04-18,2026-04-28,AAPL,BUY,3935,192.14,Citi,EQ-NY
T100354,2026-04-17,2026-04-27,AMZN,SELL,8269,317.77,Citi,EQ-NY
T100356,2026-04-17,2026-04-28,HSBA.L,BUY,9970,176.31,Morgan Stanley,EQ-HK
T100357,2026-04-17,2026-04-26,BAC,BUY,7609,228.34,Citi,EQ-LDN
T100358,2026-04-21,2026-04-27,GOOG,BUY,6816,315.92,Barclays,EQ-LDN
T100359,2026-04-26,2026-04-26,VOD.L,SELL,634,59.42,Barclays,EQ-LDN
T100360,2026-04-23,2026-04-26,GOOG,SELL,6766,448.97,UBS,EQ-NY
T100361,2026-04-17,2026-04-27,BAC,BUY,8307,99.98,Barclays,EQ-HK
T100362,2026-04-21,2026-04-26,AMZN,BUY,8852,71.4,JP Morgan,EQ-NY
T100363,2026-04-21,2026-04-27,AMZN,BUY,3025,146.77,JP Morgan,EQ-HK
T100364,2026-04-22,2026-04-27,JPM,BUY,1009,276.04,Citi,EQ-LDN
T100365,2026-04-26,2026-04-26,GS,SELL,10675,197.91,UBS,EQ-HK
T100366,2026-04-19,2026-04-26,AMZN,SELL,5108,248.07,Morgan Stanley,EQ-LDN
T100367,2026-04-22,2026-04-28,TSLA,BUY,218,87.92,Morgan Stanley,EQ-NY
T100368,2026-04-22,2026-04-26,JPM,SELL,3213,154.9,Citi,EQ-LDN
T100369,2026-04-20,2026-04-27,MSFT,SELL,6253,93.95,Citi,EQ-NY
T100370,2026-04-23,2026-04-28,GS,BUY,1591,153.37,Morgan Stanley,EQ-NY
T100371,2026-04-21,2026-04-27,GS,BUY,2196,366.49,Morgan Stanley,EQ-NY
T100372,2026-04-23,2026-04-28,TSLA,SELL,8044,308.88,JP Morgan,EQ-LDN
T100373,2026-04-24,2026-04-26,GS,SELL,2354,200.29,JP Morgan,EQ-NY
T100374,2026-04-20,2026-04-26,VOD.L,SELL,8805,167.55,UBS,EQ-HK
T100375,2026-04-19,2026-04-26,AMZN,BUY,6203,498.89,UBS,EQ-HK
T100376,2026-04-23,2026-04-27,AMZN,BUY,1333,395.54,UBS,EQ-HK
T100377,2026-04-25,2026-04-28,JPM,BUY,5358,419.92,Morgan Stanley,EQ-HK
T100378,2026-04-17,2026-04-27,BAC,BUY,9771,61.86,Morgan Stanley,EQ-NY
T100379,2026-04-24,2026-04-28,TSLA,SELL,5731,76.81,JP Morgan,EQ-HK
T100380,2026-04-26,2026-04-26,AMZN,BUY,3449,370.68,JP Morgan,EQ-LDN
T100381,2026-04-19,2026-04-27,AAPL,SELL,9832,136.32,Goldman Sachs,EQ-HK
T100382,2026-04-24,2026-04-26,HSBA.L,SELL,229,241.54,Goldman Sachs,EQ-HK
T100383,2026-04-17,2026-04-27,AMZN,SELL,3816,132.87,Citi,EQ-LDN
T100384,2026-04-20,2026-04-26,GOOG,SELL,6854,129.68,Morgan Stanley,EQ-LDN
T100385,2026-04-17,2026-04-27,AAPL,BUY,3843,99.08,Citi,EQ-HK
T100386,2026-04-22,2026-04-27,BAC,SELL,1871,317.42,JP Morgan,EQ-NY
T100387,2026-04-17,2026-04-28,AAPL,SELL,4554,382.69,Morgan Stanley,EQ-LDN
T100388,2026-04-22,2026-04-26,GS,BUY,6870,75.58,Citi,EQ-NY
T100389,2026-04-20,2026-04-28,HSBA.L,SELL,7350,174.0,Citi,EQ-NY
T100390,2026-04-18,2026-04-28,MSFT,BUY,5373,346.27,Barclays,EQ-HK
T100391,2026-04-22,2026-04-26,HSBA.L,BUY,8797,226.54,Goldman Sachs,EQ-NY
T100392,2026-04-26,2026-04-27,AMZN,BUY,5728,367.1,UBS,EQ-NY
T100393,2026-04-17,2026-04-28,JPM,BUY,5013,391.65,Morgan Stanley,EQ-NY
T100394,2026-04-17,2026-04-26,VOD.L,SELL,9130,64.53,Barclays,EQ-HK
T100395,2026-04-26,2026-04-27,BAC,BUY,4818,221.39,UBS,EQ-LDN
T100396,2026-04-25,2026-04-28,JPM,SELL,2776,378.11,Citi,EQ-HK
T100397,2026-04-21,2026-04-28,AMZN,SELL,196,220.29,Barclays,EQ-LDN
T100398,2026-04-18,2026-04-28,JPM,BUY,2063,52.62,JP Morgan,EQ-NY
T100399,2026-04-19,2026-04-27,GOOG,SELL,5501,201.34,JP Morgan,EQ-LDN
T100400,2026-04-22,2026-04-28,AAPL,SELL,7867,444.9034,JP Morgan,EQ-LDN
T100401,2026-04-26,2026-04-27,VOD.L,SELL,698,478.37,Citi,EQ-LDN
T100402,2026-04-20,2026-04-28,AMZN,BUY,4063,303.7412,UBS,EQ-LDN
T100403,2026-04-22,2026-04-26,GS,SELL,8720,187.86,UBS,EQ-NY
T100404,2026-04-21,2026-04-28,BAC,BUY,7393,259.73,JP Morgan,EQ-LDN
T100405,2026-04-20,2026-04-26,GS,BUY,1424,156.29,Citi,EQ-LDN
T100406,2026-04-24,2026-04-26,AAPL,BUY,8211,125.66,UBS,EQ-NY
T100407,2026-04-17,2026-04-26,VOD.L,SELL,1867,272.09,JP Morgan,EQ-LDN
T100408,2026-04-24,2026-04-27,AAPL,SELL,5264,381.51,Morgan Stanley,EQ-HK
T100409,2026-04-22,2026-04-26,TSLA,SELL,9808,150.11,JP Morgan,EQ-LDN
T100410,2026-04-21,2026-04-28,GS,BUY,1439,459.29,Citi,EQ-HK
T100411,2026-04-18,2026-04-27,AAPL,SELL,9268,125.7,Goldman Sachs,EQ-HK
T100412,2026-04-22,2026-04-26,AAPL,BUY,6566,301.29,Morgan Stanley,EQ-HK
T100413,2026-04-26,2026-04-27,JPM,BUY,9906,399.37,Citi,EQ-NY
T100414,2026-04-23,2026-04-27,AMZN,SELL,9876,146.02,JP Morgan,EQ-HK
T100415,2026-04-22,2026-04-27,JPM,SELL,5563,183.4,Goldman Sachs,EQ-HK
T100416,2026-04-17,2026-04-28,TSLA,BUY,5590,73.17,JP Morgan,EQ-NY
T100417,2026-04-17,2026-04-26,HSBA.L,BUY,4161,474.78,Morgan Stanley,EQ-NY
T100418,2026-04-22,2026-04-27,HSBA.L,SELL,7704,269.14,JP Morgan,EQ-HK
T100419,2026-04-20,2026-04-27,JPM,SELL,1370,78.94,UBS,EQ-NY
T100420,2026-04-23,2026-04-27,MSFT,SELL,318,423.56,JP Morgan,EQ-LDN
T100421,2026-04-26,2026-04-26,GS,BUY,633,306.2,Morgan Stanley,EQ-HK
T100422,2026-04-22,2026-04-27,JPM,SELL,8051,74.88,Barclays,EQ-HK
T100423,2026-04-20,2026-04-27,GOOG,SELL,9787,252.9,JP Morgan,EQ-LDN
T100424,2026-04-17,2026-04-28,GOOG,BUY,9665,245.48,UBS,EQ-NY
T100425,2026-04-17,2026-04-26,BAC,BUY,3923,115.74,Morgan Stanley,EQ-LDN
T100426,2026-04-21,2026-04-28,TSLA,SELL,164,239.17,Goldman Sachs,EQ-LDN
T100427,2026-04-22,2026-04-26,TSLA,SELL,4441,177.26,Barclays,EQ-NY
T100428,2026-04-23,2026-04-26,JPM,SELL,5182,364.97,Citi,EQ-NY
T100429,2026-04-25,2026-04-26,VOD.L,BUY,3085,52.47,JP Morgan,EQ-HK
T100430,2026-04-23,2026-04-28,AAPL,SELL,5694,97.87,Morgan Stanley,EQ-HK
T100431,2026-04-17,2026-04-28,AMZN,BUY,4013,463.39,UBS,EQ-HK
T100432,2026-04-17,2026-04-28,AAPL,SELL,9340,245.0,UBS,EQ-NY
T100433,2026-04-24,2026-04-28,AAPL,BUY,8117,129.28,Morgan Stanley,EQ-HK
T100434,2026-04-17,2026-04-27,TSLA,SELL,4355,406.95,UBS,EQ-LDN
T100435,2026-04-26,2026-04-27,TSLA,SELL,1104,433.22,Citi,EQ-HK
T100436,2026-04-19,2026-04-27,GOOG,SELL,2222,145.05,Barclays,EQ-NY
T100437,2026-04-22,2026-04-26,TSLA,BUY,6796,371.12,Goldman Sachs,EQ-NY
T100438,2026-04-23,2026-04-27,JPM,BUY,4081,326.81,UBS,EQ-HK
T100439,2026-04-19,2026-04-26,GOOG,BUY,571,385.28,UBS,EQ-NY
T100440,2026-04-20,2026-04-28,GS,BUY,3505,404.55,Goldman Sachs,EQ-NY
T100441,2026-04-25,2026-04-26,AAPL,SELL,408,347.42,Barclays,EQ-HK
T100442,2026-04-26,2026-04-26,GS,BUY,7795,480.3,Barclays,EQ-HK
T100443,2026-04-23,2026-04-27,AAPL,BUY,7807,438.9,Barclays,EQ-LDN
T100444,2026-04-19,2026-04-28,AAPL,SELL,3147,153.04,Citi,EQ-NY
T100445,2026-04-25,2026-04-28,BAC,BUY,2117,461.1,UBS,EQ-HK
T100446,2026-04-24,2026-04-27,AAPL,SELL,4981,211.82,UBS,EQ-LDN
T100447,2026-04-26,2026-04-28,VOD.L,BUY,1578,376.94,Barclays,EQ-NY
T100448,2026-04-26,2026-04-28,GS,BUY,4297,431.6,UBS,EQ-NY
T100449,2026-04-24,2026-04-28,AAPL,SELL,7821,246.37,JP Morgan,EQ-LDN
T100450,2026-04-22,2026-04-27,MSFT,SELL,4970,73.18,UBS,EQ-NY
T100451,2026-04-24,2026-04-28,MSFT,SELL,3559,477.35,Citi,EQ-HK
T100452,2026-04-26,2026-04-26,MSFT,SELL,9523,82.62,Barclays,EQ-LDN
T100453,2026-04-26,2026-04-26,JPM,BUY,5534,206.65,Morgan Stanley,EQ-LDN
T100454,2026-04-19,2026-04-28,GOOG,BUY,671,318.4,Barclays,EQ-HK
T100455,2026-04-17,2026-04-27,GS,SELL,3689,102.89,Morgan Stanley,EQ-LDN
T100456,2026-04-25,2026-04-27,AAPL,SELL,8439,427.19,UBS,EQ-HK
T100457,2026-04-24,2026-04-27,HSBA.L,BUY,6018,141.54,UBS,EQ-HK
T100458,2026-04-25,2026-04-28,GOOG,SELL,696,493.7,Citi,EQ-NY
T100459,2026-04-24,2026-04-28,HSBA.L,BUY,5173,462.4,Morgan Stanley,EQ-NY
T100460,2026-04-20,2026-04-26,AMZN,SELL,1170,322.05,Barclays,EQ-NY
T100461,2026-04-26,2026-04-27,VOD.L,SELL,4350,347.0,Goldman Sachs,EQ-NY
T100462,2026-04-17,2026-04-26,AMZN,SELL,4425,290.12,Goldman Sachs,EQ-NY
T100463,2026-04-19,2026-04-26,TSLA,SELL,3471,226.0,Barclays,EQ-HK
T100464,2026-04-17,2026-04-27,GOOG,BUY,257,208.27,UBS,EQ-LDN
T100465,2026-04-17,2026-04-28,HSBA.L,SELL,9214,451.24,Morgan Stanley,EQ-LDN
T100466,2026-04-17,2026-04-28,BAC,BUY,3418,309.48,Morgan Stanley,EQ-NY
T100467,2026-04-25,2026-04-26,AAPL,SELL,6811,420.48,Barclays,EQ-HK
T100468,2026-04-24,2026-04-26,JPM,SELL,7321,281.33,Barclays,EQ-HK
T100469,2026-04-18,2026-04-26,GS,BUY,9538,188.16,JP Morgan,EQ-HK
T100470,2026-04-20,2026-04-26,AAPL,SELL,9057,91.29,Citi,EQ-LDN
T100471,2026-04-23,2026-04-27,GS,BUY,2712,195.66,Morgan Stanley,EQ-HK
T100472,2026-04-17,2026-04-26,BAC,SELL,4662,446.05,Citi,EQ-NY
T100473,2026-04-22,2026-04-26,AAPL,BUY,543,370.38,JP Morgan,EQ-HK
T100474,2026-04-25,2026-04-28,VOD.L,SELL,6073,403.62,UBS,EQ-NY
T100475,2026-04-19,2026-04-28,TSLA,SELL,1004,398.05,Morgan Stanley,EQ-LDN
T100476,2026-04-23,2026-04-28,MSFT,SELL,3010,103.99,Citi,EQ-LDN
T100477,2026-04-18,2026-04-27,BAC,SELL,1901,121.49,Barclays,EQ-HK
T100478,2026-04-22,2026-04-27,TSLA,SELL,1025,192.76,Barclays,EQ-LDN
T100479,2026-04-18,2026-04-28,AAPL,BUY,7951,185.46,UBS,EQ-LDN
T100480,2026-04-23,2026-04-28,HSBA.L,BUY,6030,79.74,Citi,EQ-HK
T100481,2026-04-17,2026-04-26,TSLA,BUY,9043,119.06,Citi,EQ-LDN
T100482,2026-04-22,2026-04-26,JPM,SELL,9526,435.3,Goldman Sachs,EQ-NY
T100483,2026-04-18,2026-04-27,TSLA,SELL,3022,315.07,JP Morgan,EQ-HK
T100484,2026-04-19,2026-04-27,AMZN,SELL,8954,204.03,Barclays,EQ-NY
T100485,2026-04-24,2026-04-26,VOD.L,BUY,7655,286.92,Citi,EQ-LDN
T100486,2026-04-26,2026-04-28,BAC,BUY,9876,167.59,Morgan Stanley,EQ-HK
T100487,2026-04-24,2026-04-26,MSFT,BUY,1019,312.73,Citi,EQ-NY
T100488,2026-04-23,2026-04-27,AAPL,SELL,5104,83.9979,Morgan Stanley,EQ-HK
T100489,2026-04-25,2026-04-27,BAC,SELL,4319,456.19,Morgan Stanley,EQ-NY
T100490,2026-04-26,2026-04-26,GOOG,BUY,8359,158.2,UBS,EQ-NY
T100491,2026-04-20,2026-04-26,BAC,BUY,4670,418.58,Goldman Sachs,EQ-HK
T100492,2026-04-19,2026-04-26,JPM,BUY,4553,347.0,JP Morgan,EQ-NY
T100493,2026-04-20,2026-04-27,BAC,BUY,5675,285.35,Morgan Stanley,EQ-HK
T100494,2026-04-22,2026-04-28,GOOG,SELL,2053,468.41,Morgan Stanley,EQ-LDN
T100495,2026-04-26,2026-04-26,TSLA,BUY,2668,120.57,Barclays,EQ-NY
T100496,2026-04-20,2026-04-27,AMZN,SELL,8045,103.67,Goldman Sachs,EQ-NY
T100497,2026-04-20,2026-04-27,TSLA,SELL,3808,194.84,Barclays,EQ-NY
T100498,2026-04-18,2026-04-27,TSLA,SELL,5028,423.6,UBS,EQ-NY
T100499,2026-04-24,2026-04-26,GOOG,SELL,3499,65.84,UBS,EQ-LDN
T100500,2026-04-18,2026-04-26,GS,SELL,9645,157.73,JP Morgan,EQ-HK
T100501,2026-04-26,2026-04-28,MSFT,SELL,6670,241.12,UBS,EQ-HK
T100502,2026-04-26,2026-04-27,GOOG,BUY,542,370.82,JP Morgan,EQ-HK
T100503,2026-04-23,2026-04-26,TSLA,BUY,700,184.69,Barclays,EQ-LDN
T100504,2026-04-18,2026-04-27,BAC,BUY,4682,251.65,Morgan Stanley,EQ-LDN
T100505,2026-04-21,2026-04-27,MSFT,BUY,2886,201.58,Morgan Stanley,EQ-HK
T100506,2026-04-24,2026-04-28,AAPL,SELL,2795,91.43,Goldman Sachs,EQ-HK
T100507,2026-04-26,2026-04-26,HSBA.L,BUY,2152,382.4,UBS,EQ-LDN
T100508,2026-04-23,2026-04-26,AAPL,SELL,731,257.62,Goldman Sachs,EQ-LDN
T100509,2026-04-18,2026-04-27,JPM,BUY,3542,415.63,Goldman Sachs,EQ-NY
T100510,2026-04-24,2026-04-27,TSLA,BUY,1854,362.61,Morgan Stanley,EQ-HK
T100511,2026-04-18,2026-04-28,BAC,SELL,7120,76.02,UBS,EQ-HK
T100512,2026-04-20,2026-04-28,GS,SELL,9870,275.03,Morgan Stanley,EQ-HK
T100513,2026-04-23,2026-04-28,AMZN,BUY,125,495.89,Citi,EQ-HK
T100514,2026-04-24,2026-04-28,AMZN,BUY,8046,188.54,Goldman Sachs,EQ-HK
T100515,2026-04-17,2026-04-28,MSFT,SELL,7397,271.83,UBS,EQ-NY
T100516,2026-04-22,2026-04-28,GS,SELL,6653,343.41,Citi,EQ-LDN
T100517,2026-04-22,2026-04-27,HSBA.L,SELL,5859,141.02,Citi,EQ-NY
T100518,2026-04-24,2026-04-28,AAPL,SELL,7855,366.13,Citi,EQ-NY
T100519,2026-04-18,2026-04-27,HSBA.L,SELL,1229,346.9,Morgan Stanley,EQ-HK
T100520,2026-04-23,2026-04-27,VOD.L,SELL,5096,218.73,JP Morgan,EQ-NY
T100521,2026-04-22,2026-04-26,AAPL,SELL,4245,178.0,Citi,EQ-NY
T100522,2026-04-23,2026-04-27,AAPL,SELL,5741,463.6,JP Morgan,EQ-HK
T100523,2026-04-22,2026-04-27,AAPL,SELL,8733,107.16,Barclays,EQ-NY
T100524,2026-04-20,2026-04-28,BAC,SELL,5997,244.41,Barclays,EQ-NY
T100525,2026-04-18,2026-04-27,GOOG,BUY,7469,395.14,UBS,EQ-LDN
T100526,2026-04-20,2026-04-28,BAC,SELL,3995,116.66,Barclays,EQ-HK
T100527,2026-04-22,2026-04-28,AMZN,SELL,4897,469.82,UBS,EQ-HK
T100528,2026-04-17,2026-04-28,BAC,BUY,1928,286.81,Goldman Sachs,EQ-NY
T100529,2026-04-17,2026-04-26,HSBA.L,SELL,9827,277.17,JP Morgan,EQ-HK
T100530,2026-04-20,2026-04-28,BAC,BUY,659,240.92,UBS,EQ-LDN
T100531,2026-04-17,2026-04-27,GOOG,SELL,9465,440.35,Goldman Sachs,EQ-NY
T100532,2026-04-22,2026-04-28,MSFT,BUY,9376,476.8,JP Morgan,EQ-LDN
T100533,2026-04-24,2026-04-28,GS,SELL,4014,221.03,Morgan Stanley,EQ-NY
T100534,2026-04-20,2026-04-28,MSFT,BUY,8530,294.08,Goldman Sachs,EQ-NY
T100535,2026-04-25,2026-04-26,VOD.L,BUY,8150,191.94,Morgan Stanley,EQ-HK
T100536,2026-04-18,2026-04-27,AMZN,SELL,9763,215.61,Barclays,EQ-HK
T100537,2026-04-17,2026-04-26,VOD.L,SELL,7000,62.75,UBS,EQ-NY
T100538,2026-04-17,2026-04-27,VOD.L,BUY,5687,403.67,JP Morgan,EQ-LDN
T100539,2026-04-26,2026-04-26,GS,BUY,5512,486.2,Barclays,EQ-NY
T100540,2026-04-21,2026-04-27,GS,BUY,4712,396.29,Goldman Sachs,EQ-NY
T100541,2026-04-20,2026-04-26,GOOG,SELL,3783,283.2,Barclays,EQ-NY
T100542,2026-04-19,2026-04-28,GOOG,BUY,8496,422.38,Morgan Stanley,EQ-LDN
T100543,2026-04-17,2026-04-26,MSFT,BUY,7447,436.05,Morgan Stanley,EQ-HK
T100544,2026-04-18,2026-04-26,GOOG,BUY,3700,295.04,Citi,EQ-HK
T100545,2026-04-25,2026-04-28,GOOG,BUY,6743,471.72,UBS,EQ-LDN
T100546,2026-04-17,2026-04-28,JPM,SELL,1313,63.58,Barclays,EQ-HK
T100547,2026-04-25,2026-04-27,TSLA,SELL,7447,54.54,Citi,EQ-NY
T100548,2026-04-22,2026-04-27,MSFT,BUY,3191,86.66,JP Morgan,EQ-HK
T100549,2026-04-22,2026-04-27,GS,SELL,1482,76.04,Morgan Stanley,EQ-HK
T100550,2026-04-21,2026-04-26,MSFT,SELL,3780,241.07,Goldman Sachs,EQ-LDN
T100551,2026-04-24,2026-04-27,GS,BUY,9971,473.14,Barclays,EQ-LDN
T100552,2026-04-19,2026-04-26,BAC,BUY,8298,353.85,JP Morgan,EQ-NY
T100553,2026-04-26,2026-04-26,TSLA,SELL,3598,346.75,JP Morgan,EQ-NY
T100554,2026-04-21,2026-04-27,JPM,SELL,8587,223.2,JP Morgan,EQ-HK
T100555,2026-04-23,2026-04-27,JPM,BUY,5606,290.19,JP Morgan,EQ-LDN
T100556,2026-04-26,2026-04-26,HSBA.L,BUY,8555,186.88,Citi,EQ-LDN
T100557,2026-04-20,2026-04-28,AMZN,BUY,2237,283.03,Morgan Stanley,EQ-NY
T100558,2026-04-18,2026-04-28,GS,BUY,7755,386.0,UBS,EQ-HK
T100559,2026-04-23,2026-04-26,AMZN,BUY,8224,301.41,Barclays,EQ-HK
T100560,2026-04-23,2026-04-27,BAC,SELL,5048,238.49,Morgan Stanley,EQ-LDN
T100561,2026-04-21,2026-04-26,JPM,BUY,3965,430.21,UBS,EQ-LDN
T100562,2026-04-24,2026-04-26,BAC,BUY,5560,179.35,JP Morgan,EQ-LDN
T100563,2026-04-21,2026-04-27,VOD.L,BUY,5548,266.67,Goldman Sachs,EQ-LDN
T100564,2026-04-20,2026-04-28,TSLA,BUY,4596,490.17,JP Morgan,EQ-NY
T100565,2026-04-17,2026-04-26,HSBA.L,SELL,4552,485.29,UBS,EQ-NY
T100566,2026-04-17,2026-04-28,BAC,SELL,6998,52.83,UBS,EQ-LDN
T100567,2026-04-24,2026-04-28,HSBA.L,SELL,2646,289.51,Goldman Sachs,EQ-HK
T100568,2026-04-20,2026-04-27,TSLA,SELL,5029,201.61,Citi,EQ-NY
T100569,2026-04-24,2026-04-26,MSFT,SELL,8410,181.05,Morgan Stanley,EQ-LDN
T100570,2026-04-25,2026-04-26,BAC,SELL,7314,318.31,Citi,EQ-LDN
T100571,2026-04-17,2026-04-28,GOOG,BUY,2495,250.84,Goldman Sachs,EQ-HK
T100572,2026-04-23,2026-04-28,AAPL,BUY,7771,379.78,JP Morgan,EQ-HK
T100573,2026-04-19,2026-04-27,JPM,BUY,5614,62.21,Barclays,EQ-LDN
T100574,2026-04-18,2026-04-28,JPM,SELL,1802,467.1,Morgan Stanley,EQ-NY
T100575,2026-04-20,2026-04-27,JPM,SELL,8821,305.42,Barclays,EQ-NY
T100576,2026-04-26,2026-04-26,MSFT,SELL,3774,357.83,Barclays,EQ-HK
T100577,2026-04-24,2026-04-27,AAPL,BUY,8594,322.06,Morgan Stanley,EQ-NY
T100578,2026-04-18,2026-04-28,TSLA,SELL,4351,495.11,JP Morgan,EQ-NY
T100579,2026-04-26,2026-04-26,MSFT,BUY,113,493.83,Citi,EQ-NY
T100580,2026-04-18,2026-04-27,JPM,SELL,7287,324.45,UBS,EQ-LDN
T100581,2026-04-19,2026-04-26,JPM,BUY,2903,357.78,JP Morgan,EQ-LDN
T100582,2026-04-26,2026-04-27,AMZN,SELL,988,328.36,Citi,EQ-NY
T100583,2026-04-21,2026-04-28,HSBA.L,BUY,9488,189.81,UBS,EQ-LDN
T100584,2026-04-22,2026-04-28,HSBA.L,BUY,4640,136.68,UBS,EQ-HK
T100585,2026-04-21,2026-04-26,AMZN,SELL,8190,231.24,Morgan Stanley,EQ-NY
T100586,2026-04-17,2026-04-26,VOD.L,SELL,2269,357.24,Morgan Stanley,EQ-NY
T100587,2026-04-22,2026-04-26,AMZN,BUY,3751,75.19,Goldman Sachs,EQ-HK
T100588,2026-04-21,2026-04-27,HSBA.L,SELL,8117,281.44,Citi,EQ-NY
T100589,2026-04-22,2026-04-28,JPM,SELL,8340,233.78,Barclays,EQ-NY
T100590,2026-04-22,2026-04-26,GOOG,BUY,280,287.37,Barclays,EQ-NY
T100591,2026-04-23,2026-04-26,HSBA.L,BUY,3978,437.1,Barclays,EQ-HK
T100592,2026-04-24,2026-04-26,AAPL,BUY,9709,71.42,Barclays,EQ-LDN
